"crashON","Fmaj","Fmin"
35,10.3841981856265,10.5853464258274
11,11.0212610754488,9.30898348197622
40,11.0444673932268,10.171126068297
21,10.1286399654368,10.0941736387426
6,11.0785637203608,8.32141647640851
36,10.0272752310449,10.6255717397365
31,10.1835282970866,10.5354745050663
27,10.2525931527103,10.5287036683904
36,10.756022826151,10.441868373503
23,10.3891491767663,10.5143931879621
12,10.439890323948,9.80153493763253
21,10.139345773361,10.1438252580477
30,10.3945143291805,10.5163156090679
53,10.9092215871115,10.5091284040272
9,10.5604951690352,8.88586982168069
15,10.4652837178508,9.98964468633763
18,10.5244065729322,10.2406840850046
12,11.0384853723135,9.38023079294824
11,9.05513524285349,10.5335458612873
17,10.0566897385073,10.2194563329704
14,9.82090219372115,9.80836355502693
41,10.9284760214105,10.460654162171
37,10.9925363432376,10.133909898872
24,10.323825652338,10.4048899617561
41,10.7809342201165,10.6337060467363
35,11.1121300231392,10.4387523160615
34,10.2282259813746,10.6209716846186
34,10.8522928675781,10.4032678778898
8,8.75970844542638,10.4200921306583
10,9.78187931969933,9.68072337105322
30,10.4231545533012,10.4155069372375
4,10.4779898695792,7.786173834646
64,10.9906916554358,10.6454699664119
25,10.396721356217,10.2114560032605
16,10.2848525504834,9.95268499911361
2,8.60842978187093,9.64050630432892
11,10.3584989767873,9.2225074009623
37,11.1769284199152,9.99377886227276
38,10.7200688416179,10.4694027763086
24,10.7837071104066,10.0282591002259
20,10.1356609662582,9.65165905352403
23,10.4554993404237,10.4261204778256
23,10.8791274342722,9.76507758800105
21,9.91625389542207,10.2955081587296
40,10.6798350530171,10.3838411748054
13,9.08286737678478,10.6366145523863
38,10.8578967895389,10.5627617802188
42,10.5838542042438,10.6484549695349
3,10.6143739686279,7.09697197759325
15,9.32251580818531,10.6493823358982
26,10.5409106516612,10.3735322544201
16,8.90983954250832,10.2407970040648
2,10.1335114463587,8.48211466392773
24,11.1395726050783,9.57974700051568
30,11.0749878143893,9.66119703495307
1,8.68448995629121,9.15927675622474
6,10.7082567052225,8.38496502142104
13,9.57180369751226,10.2884472982091
44,11.1370815722123,10.2244794766875
1,9.13083512672889,6.133846865546
19,10.0757801131403,10.0807630363983
24,10.4066286506365,10.1235975569113
18,9.89030540912452,10.0285512176745
27,10.7978950996154,10.1378645716374
28,10.5918366756516,10.1716651172633
30,11.0625440707366,10.4569300350438
35,11.1614723755812,10.2400648126873
16,8.77241070488937,10.6308037728613
25,10.2684803976718,10.3512225370053
6,10.2247079614539,8.42295773693075
32,10.9541457672937,10.2745865946616
24,10.888751386321,9.35557565002525
19,11.1366534346471,9.07464255066932
18,9.84438179478337,9.94814908179207
18,10.0647096357685,10.2155135299419
13,9.57824879307491,10.4049060838385
29,11.1308862920244,9.62624301981462
25,10.6245890836323,10.0946830048373
46,11.053395347724,10.5942978695927
37,10.6408475991308,10.5773482601344
2,9.81934772341345,6.93616183244803
43,11.144768464643,10.1926314625518
40,10.9527557769232,10.3226302980621
52,10.526552038648,10.5619052541473
5,10.0888016996501,8.97145538311099
6,11.0876745194098,8.46766468548709
